NAME,POP,DENSITY,SURFACE_AREA,DATE_CODE,DATE_DESC,state,county,PERIOD_CODE,PERIOD_DESC,BIRTHS,DEATHS,NATURALINC,INTERNATIONALMIG,DOMESTICMIG,NETMIG,RESIDUAL,RBIRTH,RDEATH,RNATURALCHG,RINTERNATIONALMIG,RDOMESTICMIG,RNETMIG
"Washington County, Kentucky",12007,40.43169344,296.97,8,7/1/2015 population estimate,21,229,7,7/1/2015 to 6/30/2016,147,139,8,13,81,94,0,12.19107646,11.52761652,,1.07812241,6.71753193,7.79565434
"Washington County, Kentucky",12109,40.77516247,296.97,9,7/1/2016 population estimate,21,229,8,7/1/2016 to 6/30/2017,130,155,-25,15,-222,-207,3,10.83830089,12.92258952,,1.25057318,-18.50848305,-17.25790988
"Washington County, Kentucky",11880,40.00404081,296.97,10,7/1/2017 population estimate,21,229,9,7/1/2017 to 6/30/2018,151,127,24,5,116,121,-2,12.63439736,10.62628122,,0.41835753,9.70589466,10.12425219
"Washington County, Kentucky",12023,40.48557093,296.97,11,7/1/2018 population estimate,21,229,10,7/1/2018 to 6/30/2019,146,132,14,5,53,58,0,12.1071399,10.94618128,,0.41462808,4.39505763,4.80968571
"Washington County, Kentucky",12038,40.53608109,296.97,2,7/1/2020 population estimate,21,229,11,4/1/2020 to 6/30/2020,31,29,2,0,10,10,3,,,,,,
"Washington County, Kentucky",12076,40.66404014,296.97,3,7/1/2021 population estimate,21,229,12,7/1/2020 to 6/30/2021,123,185,-62,-1,95,94,6,10.20154267,15.34378369,,-0.082939371,7.879240275,7.796300904
"Washington County, Kentucky",12062,40.61689733,296.97,4,7/1/2022 population estimate,21,229,13,7/1/2021 to 6/30/2022,118,162,-44,16,18,34,-4,9.777114923,13.42281879,,1.325710498,1.49142431,2.817134808
"Washington County, Kentucky",12257,41.27352931,296.97,5,7/1/2023 population estimate,21,229,14,7/1/2022 to 6/30/2023,134,179,-45,22,218,240,0,11.02018998,14.72100004,,1.809284921,17.92836877,19.73765369
"Washington County, Kentucky",12269,41.31393743,296.97,6,7/1/2024 population estimate,21,229,15,7/1/2023 to 6/30/2024,136,191,-55,24,43,67,0,11.09027155,15.57530784,,1.957106744,3.506482916,5.46358966
"Washington County, Maine",32855,12.82030938,2562.730667,2,4/1/2010 population estimates base,23,29,1,4/1/2010 to 6/30/2010,86,92,-6,1,-20,-19,-3,,,,,,
"Washington County, Maine",32827,12.80938353,2562.730667,3,7/1/2010 population estimate,23,29,2,7/1/2010 to 6/30/2011,292,405,-113,5,1,6,-3,8.91004516,12.35811058,,0.15256927,0.03051385,0.18308312
"Washington County, Maine",32717,12.76646057,2562.730667,4,7/1/2011 population estimate,23,29,3,7/1/2011 to 6/30/2012,311,407,-96,5,-79,-74,-4,9.53110634,12.47318419,,0.15323322,-2.42108489,-2.26785167
"Washington County, Maine",32543,12.69856424,2562.730667,5,7/1/2012 population estimate,23,29,4,7/1/2012 to 6/30/2013,306,448,-142,53,-187,-134,-7,9.44400722,13.82652038,,1.63572674,-5.77133775,-4.13561101
"Washington County, Maine",32260,12.58813516,2562.730667,6,7/1/2013 population estimate,23,29,5,7/1/2013 to 6/30/2014,286,443,-157,81,-219,-138,0,8.90618918,13.79525107,,2.52238225,-6.81977423,-4.29739198
"Washington County, Maine",31965,12.47302357,2562.730667,7,7/1/2014 population estimate,23,29,6,7/1/2014 to 6/30/2015,329,418,-89,20,-119,-99,-1,10.323026,13.1155771,,0.62753957,-3.73386047,-3.10632089
"Washington County, Maine",31776,12.39927411,2562.730667,8,7/1/2015 population estimate,23,29,7,7/1/2015 to 6/30/2016,297,420,-123,58,-106,-48,-2,9.37218953,13.25360135,,1.83025923,-3.34495653,-1.5146973
"Washington County, Maine",31603,12.33176799,2562.730667,9,7/1/2016 population estimate,23,29,8,7/1/2016 to 6/30/2017,269,450,-181,35,-82,-47,-1,8.54280134,14.29093161,,1.1115169,-2.60412532,-1.49260841
"Washington County, Maine",31374,12.24241018,2562.730667,10,7/1/2017 population estimate,23,29,9,7/1/2017 to 6/30/2018,268,436,-168,43,74,117,-2,8.5493261,13.90860515,,1.37172023,2.36063482,3.73235505
"Washington County, Maine",31321,12.22172911,2562.730667,11,7/1/2018 population estimate,23,29,10,7/1/2018 to 6/30/2019,259,414,-155,31,185,216,-3,8.261563,13.20574163,,0.98883573,5.90111643,6.88995215
"Washington County, Maine",31108,12.13861464,2562.730667,2,7/1/2020 population estimate,23,29,11,4/1/2020 to 6/30/2020,54,127,-73,0,74,74,0,,,,,,
"Washington County, Maine",31213,12.17958657,2562.730667,3,7/1/2021 population estimate,23,29,12,7/1/2020 to 6/30/2021,272,514,-242,11,336,347,0,8.728999856,16.49524237,,0.3530110236,10.78288218,11.1358932
"Washington County, Maine",31507,12.29430795,2562.730667,4,7/1/2022 population estimate,23,29,13,7/1/2021 to 6/30/2022,275,597,-322,28,562,590,26,8.769132653,19.0369898,,0.8928571429,17.92091837,18.81377551
"Washington County, Maine",31446,12.27050521,2562.730667,5,7/1/2023 population estimate,23,29,14,7/1/2022 to 6/30/2023,262,614,-352,42,249,291,0,8.32367004,19.50661605,,1.334328785,7.910663511,9.244992296
"Washington County, Maine",31383,12.24592206,2562.730667,6,7/1/2024 population estimate,23,29,15,7/1/2023 to 6/30/2024,260,604,-344,55,231,286,-5,8.276432857,19.22679018,,1.750783874,7.35329227,9.104076143
"Washington County, Maryland",147417,322.0328986,457.77,2,4/1/2010 population estimates base,24,43,1,4/1/2010 to 6/30/2010,425,364,61,50,193,243,0,,,,,,
"Washington County, Maryland",147721,322.6969876,457.77,3,7/1/2010 population estimate,24,43,2,7/1/2010 to 6/30/2011,1739,1402,337,158,563,721,-3,11.73030419,9.457094,,1.06577807,3.79767755,4.86345562
"Washington County, Maryland",148776,325.0016384,457.77,4,7/1/2011 population estimate,24,43,3,7/1/2011 to 6/30/2012,1742,1421,321,208,-248,-40,-20,11.69861625,9.54290108,,1.3968497,-1.66547464,-0.26862494
"Washington County, Maryland",149037,325.5717937,457.77,5,7/1/2012 population estimate,24,43,4,7/1/2012 to 6/30/2013,1729,1522,207,196,-451,-255,-3,11.6031313,10.21397677,,1.31533472,-3.02661204,-1.71127732
"Washington County, Maryland",148986,325.460384,457.77,6,7/1/2013 population estimate,24,43,5,7/1/2013 to 6/30/2014,1774,1520,254,199,-383,-184,-8,11.90468202,10.2001785,,1.33541811,-2.57017656,-1.23475845
"Washington County, Maryland",149048,325.5958232,457.77,7,7/1/2014 population estimate,24,43,6,7/1/2014 to 6/30/2015,1737,1545,192,205,-369,-164,-8,11.65318198,10.36509278,,1.37530357,-2.47554643,-1.10024286
"Washington County, Maryland",149068,325.6395133,457.77,8,7/1/2015 population estimate,24,43,7,7/1/2015 to 6/30/2016,1697,1473,224,190,130,320,-10,11.36371246,9.8637292,,1.27230723,0.870526,2.14283323
"Washington County, Maryland",149602,326.806038,457.77,9,7/1/2016 population estimate,24,43,8,7/1/2016 to 6/30/2017,1647,1580,67,196,314,510,-10,10.9883878,10.54137992,,1.30766485,2.09493247,3.40259732
"Washington County, Maryland",150169,328.0446512,457.77,10,7/1/2017 population estimate,24,43,9,7/1/2017 to 6/30/2018,1682,1674,8,178,309,487,-8,11.18258123,11.12939417,,1.18341228,2.05435054,3.23776282
"Washington County, Maryland",150656,329.1085043,457.77,11,7/1/2018 population estimate,24,43,10,7/1/2018 to 6/30/2019,1649,1619,30,116,256,372,-9,10.93120764,10.73233788,,0.76896306,1.69702193,2.46598499
"Washington County, Maryland",154677,337.8923914,457.77,2,7/1/2020 population estimate,24,43,11,4/1/2020 to 6/30/2020,416,466,-50,0,-27,-27,47,,,,,,
"Washington County, Maryland",155117,338.8535728,457.77,3,7/1/2021 population estimate,24,43,12,7/1/2020 to 6/30/2021,1630,1993,-363,72,621,693,110,10.52312182,12.86661459,,0.4648250128,4.009115735,4.473940748
"Washington County, Maryland",155407,339.4870787,457.77,4,7/1/2022 population estimate,24,43,13,7/1/2021 to 6/30/2022,1634,2099,-465,317,541,858,-103,10.52414628,13.51908387,,2.041710142,3.484432765,5.526142907
"Washington County, Maryland",156116,341.0358914,457.77,5,7/1/2023 population estimate,24,43,14,7/1/2022 to 6/30/2023,1595,1865,-270,306,706,1012,-33,10.24001438,11.97343374,,1.964541944,4.532570629,6.497112573
"Washington County, Maryland",157228,343.4650589,457.77,6,7/1/2024 population estimate,24,43,15,7/1/2023 to 6/30/2024,1534,1842,-308,370,1068,1438,-18,9.791156046,11.75704657,,2.361621732,6.816789216,9.178410948
"Washington County, Minnesota",238109,619.4141672,384.41,2,4/1/2010 population estimates base,27,163,1,4/1/2010 to 6/30/2010,767,336,431,105,295,400,-10,,,,,,
"Washington County, Minnesota",238930,621.5499077,384.41,3,7/1/2010 population estimate,27,163,2,7/1/2010 to 6/30/2011,2879,1319,1560,360,564,924,-4,11.9873423,5.49194321,,1.49893825,2.34833659,3.84727485
"Washington County, Minnesota",241410,628.0013527,384.41,4,7/1/2011 population estimate,27,163,3,7/1/2011 to 6/30/2012,2717,1337,1380,275,657,932,-40,11.2019988,5.51235642,,1.13380555,2.70876452,3.84257007
"Washington County, Minnesota",243682,633.9117089,384.41,5,7/1/2012 population estimate,27,163,4,7/1/2012 to 6/30/2013,2859,1400,1459,248,592,840,-35,11.67825369,5.7186272,,1.01301396,2.41816236,3.43117632
"Washington County, Minnesota",245946,639.8012539,384.41,6,7/1/2013 population estimate,27,163,5,7/1/2013 to 6/30/2014,2900,1471,1429,345,819,1164,-38,11.73027645,5.95008161,,1.39549841,3.31279187,4.70829027
"Washington County, Minnesota",248501,646.4478031,384.41,7,7/1/2014 population estimate,27,163,6,7/1/2014 to 6/30/2015,2850,1512,1338,263,299,562,-15,11.42543301,6.06149288,,1.05434698,1.19866824,2.25301521
"Washington County, Minnesota",250386,651.3514217,384.41,8,7/1/2015 population estimate,27,163,7,7/1/2015 to 6/30/2016,2834,1577,1257,294,577,871,-12,11.27089929,6.27177423,,1.16924643,2.29474555,3.46399198
"Washington County, Minnesota",252502,656.8559611,384.41,9,7/1/2016 population estimate,27,163,8,7/1/2016 to 6/30/2017,2778,1726,1052,172,1763,1935,-25,10.93773993,6.79573042,,0.67721068,6.94140946,7.61862014
"Washington County, Minnesota",255464,664.5612757,384.41,10,7/1/2017 population estimate,27,163,9,7/1/2017 to 6/30/2018,2741,1633,1108,129,2216,2345,-18,10.65784281,6.34960135,,0.50159129,8.61648291,9.1180742
"Washington County, Minnesota",258899,673.4970474,384.41,11,7/1/2018 population estimate,27,163,10,7/1/2018 to 6/30/2019,2722,1712,1010,124,2420,2544,-13,10.44234174,6.56770355,,0.47569815,9.28378656,9.75948471
"Washington County, Minnesota",268400,698.2128457,384.41,2,7/1/2020 population estimate,27,163,11,4/1/2020 to 6/30/2020,696,484,212,0,544,544,87,,,,,,
"Washington County, Minnesota",272904,709.9295024,384.41,3,7/1/2021 population estimate,27,163,12,7/1/2020 to 6/30/2021,2681,1994,687,147,3625,3772,45,9.905709176,7.367394292,,0.5431328791,13.3935829,13.93671578
"Washington County, Minnesota",276530,719.3621394,384.41,4,7/1/2022 population estimate,27,163,13,7/1/2021 to 6/30/2022,2790,2092,698,797,2299,3096,-168,10.1559059,7.615109367,,2.901167383,8.368612063,11.26977945
"Washington County, Minnesota",279398,726.8229234,384.41,5,7/1/2023 population estimate,27,163,14,7/1/2022 to 6/30/2023,2822,1985,837,729,1381,2110,-79,10.15239384,7.141212531,,2.622641781,4.968269272,7.590911053
"Washington County, Minnesota",283960,738.6904607,384.41,6,7/1/2024 population estimate,27,163,15,7/1/2023 to 6/30/2024,2775,2077,698,885,3019,3904,-40,9.851639632,7.373641628,,3.141874261,10.71787389,13.85974815
"Washington County, Mississippi",51135,70.46882752,725.64,2,4/1/2010 population estimates base,28,151,1,4/1/2010 to 6/30/2010,190,95,95,-2,-135,-137,4,,,,,,
"Washington County, Mississippi",51097,70.41645995,725.64,3,7/1/2010 population estimate,28,151,2,7/1/2010 to 6/30/2011,819,583,236,-6,-877,-883,5,16.12966756,11.48180243,,-0.11816606,-17.2719395,-17.39010556
"Washington County, Mississippi",50455,69.53172372,725.64,4,7/1/2011 population estimate,28,151,3,7/1/2011 to 6/30/2012,837,604,233,-5,-675,-680,11,16.66102673,12.02301093,,-0.09952824,-13.43631188,-13.53584012
"Washington County, Mississippi",50019,68.93087481,725.64,5,7/1/2012 population estimate,28,151,4,7/1/2012 to 6/30/2013,794,598,196,16,-574,-558,4,15.93097913,11.99839486,,0.32102729,-11.51685393,-11.19582665
"Washington County, Mississippi",49661,68.43751723,725.64,6,7/1/2013 population estimate,28,151,5,7/1/2013 to 6/30/2014,784,612,172,32,-874,-842,17,15.89151608,12.40511204,,0.64863331,-17.71579726,-17.06716395
"Washington County, Mississippi",49008,67.53762196,725.64,7,7/1/2014 population estimate,28,151,6,7/1/2014 to 6/30/2015,747,586,161,28,-1254,-1226,16,15.40730352,12.08658616,,0.57751606,-25.86446936,-25.28695329
"Washington County, Mississippi",47959,66.09200154,725.64,8,7/1/2015 population estimate,28,151,7,7/1/2015 to 6/30/2016,684,584,100,4,-883,-879,3,14.37850791,12.27638687,,0.08408484,-18.56172878,-18.47764394
"Washington County, Mississippi",47183,65.02260074,725.64,9,7/1/2016 population estimate,28,151,8,7/1/2016 to 6/30/2017,624,576,48,7,-1045,-1038,4,13.3647462,12.3366888,,0.14992504,-22.38166631,-22.23174127
"Washington County, Mississippi",46197,63.66380023,725.64,10,7/1/2017 population estimate,28,151,9,7/1/2017 to 6/30/2018,616,595,21,19,-1205,-1186,4,13.50388566,13.04352592,,0.41651595,-26.41588022,-25.99936427
"Washington County, Mississippi",45036,62.06383331,725.64,11,7/1/2018 population estimate,28,151,10,7/1/2018 to 6/30/2019,565,608,-43,19,-1107,-1088,4,12.7044803,13.67136995,,0.42723031,-24.89178706,-24.46455675
"Washington County, Mississippi",44648,61.5291329,725.64,2,7/1/2020 population estimate,28,151,11,4/1/2020 to 6/30/2020,140,172,-32,0,-226,-226,-22,,,,,,
"Washington County, Mississippi",43605,60.09178105,725.64,3,7/1/2021 population estimate,28,151,12,7/1/2020 to 6/30/2021,564,811,-247,0,-772,-772,-24,12.78143519,18.37897862,,0,-17.49515597,-17.49515597
"Washington County, Mississippi",42490,58.55520644,725.64,4,7/1/2022 population estimate,28,151,13,7/1/2021 to 6/30/2022,559,726,-167,-1,-984,-985,37,12.98565538,16.86509089,,-0.023230153,-22.85847029,-22.88170045
"Washington County, Mississippi",41902,57.74488727,725.64,5,7/1/2023 population estimate,28,151,14,7/1/2022 to 6/30/2023,558,625,-67,-1,-534,-535,14,13.22400228,14.81183051,,-0.023698929,-12.65522798,-12.67892691
"Washington County, Mississippi",41181,56.75128163,725.64,6,7/1/2024 population estimate,28,151,15,7/1/2023 to 6/30/2024,545,603,-58,-1,-663,-664,1,13.11941071,14.51560488,,-0.024072313,-15.95994367,-15.98401598
"Washington County, Missouri",25201,33.16488347,759.87,2,4/1/2010 population estimates base,29,221,1,4/1/2010 to 6/30/2010,75,59,16,0,-15,-15,-1,,,,,,
"Washington County, Missouri",25201,33.16488347,759.87,3,7/1/2010 population estimate,29,221,2,7/1/2010 to 6/30/2011,304,237,67,1,-164,-163,0,12.08603348,9.42233531,,0.03975669,-6.52009701,-6.48034032
"Washington County, Missouri",25105,33.03854607,759.87,4,7/1/2011 population estimate,29,221,3,7/1/2011 to 6/30/2012,307,248,59,0,-70,-70,-6,12.23278146,9.88185604,,0,-2.78923356,-2.78923356
"Washington County, Missouri",25088,33.01617382,759.87,5,7/1/2012 population estimate,29,221,4,7/1/2012 to 6/30/2013,302,252,50,0,10,10,-4,12.02420768,10.03344482,,0,0.39815257,0.39815257
"Washington County, Missouri",25144,33.08987064,759.87,6,7/1/2013 population estimate,29,221,5,7/1/2013 to 6/30/2014,292,295,-3,0,-58,-58,-4,11.6281385,11.74760568,,0,-2.30969874,-2.30969874
"Washington County, Missouri",25079,33.00432969,759.87,7,7/1/2014 population estimate,29,221,6,7/1/2014 to 6/30/2015,296,291,5,-1,-291,-292,1,11.87038819,11.66987488,,-0.04010266,-11.66987488,-11.70997754
"Washington County, Missouri",24793,32.62794952,759.87,8,7/1/2015 population estimate,29,221,7,7/1/2015 to 6/30/2016,299,299,0,-1,61,60,-1,12.04552321,12.04552321,,-0.04028603,2.45744788,2.41716185
"Washington County, Missouri",24852,32.70559438,759.87,9,7/1/2016 population estimate,29,221,8,7/1/2016 to 6/30/2017,284,318,-34,-1,177,176,0,11.3950969,12.75929864,,-0.04012358,7.10187377,7.06175019
"Washington County, Missouri",24994,32.89246845,759.87,10,7/1/2017 population estimate,29,221,9,7/1/2017 to 6/30/2018,275,270,5,-1,-64,-65,-1,11.01608348,10.81579105,,-0.04005849,-2.56374306,-2.60380155
"Washington County, Missouri",24933,32.81219156,759.87,11,7/1/2018 population estimate,29,221,10,7/1/2018 to 6/30/2019,274,271,3,-1,-206,-207,1,11.03437167,10.91355738,,-0.04027143,-8.29591446,-8.33618589
"Washington County, Missouri",23432,30.83685367,759.87,2,7/1/2020 population estimate,29,221,11,4/1/2020 to 6/30/2020,69,68,1,0,-74,-74,-12,,,,,,
"Washington County, Missouri",23403,30.79868925,759.87,3,7/1/2021 population estimate,29,221,12,7/1/2020 to 6/30/2021,248,408,-160,0,121,121,10,10.59037045,17.42286751,,0,5.167075905,5.167075905
"Washington County, Missouri",23389,30.78026505,759.87,4,7/1/2022 population estimate,29,221,13,7/1/2021 to 6/30/2022,277,412,-135,3,129,132,-11,11.83963071,17.60984784,,0.1282270474,5.513763036,5.641990084
"Washington County, Missouri",23542,30.98161528,759.87,5,7/1/2023 population estimate,29,221,14,7/1/2022 to 6/30/2023,262,356,-94,8,241,249,-2,11.16532782,15.1712088,,0.3409260404,10.27039697,10.61132301
"Washington County, Missouri",23583,31.03557187,759.87,6,7/1/2024 population estimate,29,221,15,7/1/2023 to 6/30/2024,252,343,-91,9,122,131,1,10.69496021,14.55702918,,0.3819628647,5.177718833,5.559681698
"Washington County, Nebraska",20232,51.88224433,389.96,2,4/1/2010 population estimates base,31,177,1,4/1/2010 to 6/30/2010,54,28,26,0,-380,-380,43,,,,,,
"Washington County, Nebraska",19921,51.08472664,389.96,3,7/1/2010 population estimate,31,177,2,7/1/2010 to 6/30/2011,199,164,35,-4,-33,-37,-1,9.9902106,8.23313838,,-0.20080825,-1.65666809,-1.85747634
"Washington County, Nebraska",19918,51.07703354,389.96,4,7/1/2011 population estimate,31,177,3,7/1/2011 to 6/30/2012,207,151,56,2,-29,-27,2,10.38452856,7.5751875,,0.10033361,-1.45483733,-1.35450372
"Washington County, Nebraska",19949,51.15652887,389.96,5,7/1/2012 population estimate,31,177,4,7/1/2012 to 6/30/2013,201,190,11,6,-114,-108,-1,10.10050251,9.54773869,,0.30150754,-5.72864322,-5.42713568
"Washington County, Nebraska",19851,50.90522105,389.96,6,7/1/2013 population estimate,31,177,5,7/1/2013 to 6/30/2014,236,169,67,15,-2,13,-1,11.86496066,8.49651844,,0.75412886,-0.10055051,0.65357834
"Washington County, Nebraska",19930,51.10780593,389.96,7,7/1/2014 population estimate,31,177,6,7/1/2014 to 6/30/2015,224,188,36,10,-60,-50,1,11.24300449,9.43609306,,0.50191984,-3.01151906,-2.50959922
"Washington County, Nebraska",19917,51.07446918,389.96,8,7/1/2015 population estimate,31,177,7,7/1/2015 to 6/30/2016,216,179,37,17,244,261,-2,10.76501371,8.92100673,,0.84724645,12.16047845,13.00772489
"Washington County, Nebraska",20213,51.83352139,389.96,9,7/1/2016 population estimate,31,177,8,7/1/2016 to 6/30/2017,218,186,32,11,75,86,-3,10.75454478,9.17589601,,0.54266052,3.69995807,4.24261858
"Washington County, Nebraska",20328,52.12842343,389.96,10,7/1/2017 population estimate,31,177,9,7/1/2017 to 6/30/2018,198,190,8,10,272,282,-1,9.67151056,9.28074246,,0.48846013,13.28611552,13.77457565
"Washington County, Nebraska",20617,52.86952508,389.96,11,7/1/2018 population estimate,31,177,10,7/1/2018 to 6/30/2019,207,176,31,10,73,83,-2,10.01306051,8.51352005,,0.48372273,3.53117593,4.01489866
"Washington County, Nebraska",20926,53.66191404,389.96,2,7/1/2020 population estimate,31,177,11,4/1/2020 to 6/30/2020,46,40,6,0,58,58,2,,,,,,
"Washington County, Nebraska",20991,53.8285978,389.96,3,7/1/2021 population estimate,31,177,12,7/1/2020 to 6/30/2021,202,216,-14,3,66,69,10,9.638094329,10.30608107,,0.1431400148,3.149080325,3.29222034
"Washington County, Nebraska",21175,54.30044107,389.96,4,7/1/2022 population estimate,31,177,13,7/1/2021 to 6/30/2022,198,203,-5,18,183,201,-12,9.391452829,9.628610729,,0.853768439,8.67997913,9.533747569
"Washington County, Nebraska",21182,54.31839163,389.96,5,7/1/2023 population estimate,31,177,14,7/1/2022 to 6/30/2023,225,204,21,12,-22,-10,-4,10.62398187,9.632410227,,0.5666123663,-1.038789338,-0.472176972
"Washington County, Nebraska",21254,54.50302595,389.96,6,7/1/2024 population estimate,31,177,15,7/1/2023 to 6/30/2024,228,210,18,15,41,56,-2,10.74559336,9.897257046,,0.7069469319,1.932321614,2.639268546
"Washington County, New York",63254,76.10236173,831.17,2,4/1/2010 population estimates base,36,115,1,4/1/2010 to 6/30/2010,129,112,17,0,88,88,-3,,,,,,
"Washington County, New York",63356,76.22508031,831.17,3,7/1/2010 population estimate,36,115,2,7/1/2010 to 6/30/2011,638,624,14,6,-286,-280,1,10.09118445,9.8697478,,0.09490142,-4.52363441,-4.42873299
"Washington County, New York",63091,75.90625263,831.17,4,7/1/2011 population estimate,36,115,3,7/1/2011 to 6/30/2012,658,601,57,8,-143,-135,-10,10.43665837,9.53257094,,0.12688946,-2.26814916,-2.1412597
"Washington County, New York",63003,75.80037778,831.17,5,7/1/2012 population estimate,36,115,4,7/1/2012 to 6/30/2013,622,614,8,4,-244,-240,-6,9.89122829,9.76400992,,0.06360919,-3.8801603,-3.81655111
"Washington County, New York",62765,75.51403443,831.17,6,7/1/2013 population estimate,36,115,5,7/1/2013 to 6/30/2014,581,572,9,7,-306,-299,0,9.27818588,9.13446183,,0.11178537,-4.88661769,-4.77483232
"Washington County, New York",62475,75.16512867,831.17,7,7/1/2014 population estimate,36,115,6,7/1/2014 to 6/30/2015,601,644,-43,13,-196,-183,-3,9.63751092,10.32704998,,0.20846529,-3.14301521,-2.93454992
"Washington County, New York",62246,74.88961344,831.17,8,7/1/2015 population estimate,36,115,7,7/1/2015 to 6/30/2016,566,580,-14,16,-453,-437,0,9.12601479,9.3517466,,0.25797922,-7.30403657,-7.04605735
"Washington County, New York",61795,74.34700482,831.17,9,7/1/2016 population estimate,36,115,8,7/1/2016 to 6/30/2017,545,627,-82,10,-162,-152,-2,8.83635715,10.1658641,,0.16213499,-2.6265869,-2.4644519
"Washington County, New York",61559,74.06306772,831.17,10,7/1/2017 population estimate,36,115,9,7/1/2017 to 6/30/2018,560,682,-122,9,-168,-159,-4,9.11807088,11.10450775,,0.14654042,-2.73542126,-2.58888084
"Washington County, New York",61274,73.72017758,831.17,11,7/1/2018 population estimate,36,115,10,7/1/2018 to 6/30/2019,545,681,-136,7,63,70,-4,8.89955747,11.12036447,,0.11430624,1.02875618,1.14306243
"Washington County, New York",61106,73.51805287,831.17,2,7/1/2020 population estimate,36,115,11,4/1/2020 to 6/30/2020,141,183,-42,0,-143,-143,-11,,,,,,
"Washington County, New York",60871,73.23531889,831.17,3,7/1/2021 population estimate,36,115,12,7/1/2020 to 6/30/2021,522,778,-256,5,-37,-32,53,8.558990629,12.75650328,,0.0819826689,-0.60667175,-0.524689081
"Washington County, New York",60764,73.10658469,831.17,4,7/1/2022 population estimate,36,115,13,7/1/2021 to 6/30/2022,557,822,-265,35,165,200,-42,9.158548115,13.51584659,,0.5754922514,2.7130349,3.288527151
"Washington County, New York",60032,72.22589843,831.17,5,7/1/2023 population estimate,36,115,14,7/1/2022 to 6/30/2023,530,775,-245,146,-645,-499,12,8.775125004,12.83155071,,2.417298586,-10.67916156,-8.261862976
"Washington County, New York",59839,71.99369563,831.17,6,7/1/2024 population estimate,36,115,15,7/1/2023 to 6/30/2024,530,734,-204,175,-161,14,-3,8.842839386,12.24649832,,2.919805458,-2.686221021,0.2335844366
"Washington County, North Carolina",13193,38.07393726,346.51,2,4/1/2010 population estimates base,37,187,1,4/1/2010 to 6/30/2010,29,73,-44,2,-34,-32,2,,,,,,
"Washington County, North Carolina",13119,37.86037921,346.51,3,7/1/2010 population estimate,37,187,2,7/1/2010 to 6/30/2011,124,134,-10,9,-215,-206,1,9.53003113,10.29858202,,0.69169581,-16.52384429,-15.83214848
"Washington County, North Carolina",12904,37.2399065,346.51,4,7/1/2011 population estimate,37,187,3,7/1/2011 to 6/30/2012,133,143,-10,9,-247,-238,6,10.4044434,11.18673238,,0.70406008,-19.32253775,-18.61847767
"Washington County, North Carolina",12662,36.54151395,346.51,5,7/1/2012 population estimate,37,187,4,7/1/2012 to 6/30/2013,129,177,-48,10,46,56,-1,10.18514863,13.97497138,,0.78954641,3.63191347,4.42145987
"Washington County, North Carolina",12669,36.56171539,346.51,6,7/1/2013 population estimate,37,187,5,7/1/2013 to 6/30/2014,137,131,6,8,-210,-202,3,10.89679857,10.41956651,,0.63630941,-16.70312189,-16.06681249
"Washington County, North Carolina",12476,36.00473291,346.51,7,7/1/2014 population estimate,37,187,6,7/1/2014 to 6/30/2015,115,149,-34,-7,-190,-197,2,9.30307811,12.05355337,,-0.56627432,-15.37030296,-15.93657728
"Washington County, North Carolina",12247,35.34385732,346.51,8,7/1/2015 population estimate,37,187,7,7/1/2015 to 6/30/2016,123,163,-40,-6,-130,-136,-1,10.11637949,13.406259,,-0.49348193,-10.6921084,-11.18559033
"Washington County, North Carolina",12070,34.83304955,346.51,9,7/1/2016 population estimate,37,187,8,7/1/2016 to 6/30/2017,139,168,-29,-7,-89,-96,-1,11.57658033,13.99183809,,-0.58299325,-7.4123428,-7.99533605
"Washington County, North Carolina",11944,34.46942368,346.51,10,7/1/2017 population estimate,37,187,9,7/1/2017 to 6/30/2018,119,149,-30,-8,-138,-146,1,10.03668874,12.5669464,,-0.67473538,-11.63918526,-12.31392063
"Washington County, North Carolina",11769,33.96438775,346.51,11,7/1/2018 population estimate,37,187,10,7/1/2018 to 6/30/2019,129,155,-26,-8,-154,-162,-1,11.04972376,13.27679986,,-0.68525419,-13.19114309,-13.87639728
"Washington County, North Carolina",10981,31.69028311,346.51,2,7/1/2020 population estimate,37,187,11,4/1/2020 to 6/30/2020,41,45,-4,0,-18,-18,-2,,,,,,
"Washington County, North Carolina",10888,31.42189259,346.51,3,7/1/2021 population estimate,37,187,12,7/1/2020 to 6/30/2021,95,217,-122,0,24,24,5,8.688097307,19.84544332,,0,2.194887741,2.194887741
"Washington County, North Carolina",10798,31.16215982,346.51,4,7/1/2022 population estimate,37,187,13,7/1/2021 to 6/30/2022,114,201,-87,7,-7,0,-3,10.51369547,18.53730517,,0.6455777921,-0.645577792,0
"Washington County, North Carolina",10739,30.99189057,346.51,5,7/1/2023 population estimate,37,187,14,7/1/2022 to 6/30/2023,105,180,-75,-1,17,16,0,9.750661652,16.71541998,,-0.092863444,1.578678553,1.485815109
"Washington County, North Carolina",10654,30.7465874,346.51,6,7/1/2024 population estimate,37,187,15,7/1/2023 to 6/30/2024,104,178,-74,-1,-9,-10,-1,9.722806526,16.64095732,,-0.093488524,-0.841396719,-0.934885243
"Washington County, Ohio",61787,97.76888143,631.97,2,4/1/2010 population estimates base,39,167,1,4/1/2010 to 6/30/2010,148,149,-1,2,-71,-69,-4,,,,,,
